type,size,ocall,noenc,fullenc,baseline,
write,8,52197.000000,14171.000000,60492.000000,3479.000000,
write,8,53039.000000,14051.000000,61076.000000,2733.000000,
write,8,53389.000000,14120.000000,61312.000000,2873.000000,
write,8,51887.000000,14951.000000,62134.000000,3538.000000,
write,8,52454.000000,14601.000000,61965.000000,2747.000000,
write,8,52514.000000,13605.000000,152986.000000,2725.000000,
write,8,52224.000000,14031.000000,249458.000000,2826.000000,
write,8,62030.000000,13475.000000,61640.000000,2782.000000,
write,8,52160.000000,14073.000000,60828.000000,2802.000000,
write,8,53075.000000,14662.000000,60957.000000,2764.000000,
write,8,52325.000000,14694.000000,60840.000000,3532.000000,
write,8,52267.000000,14358.000000,61216.000000,2828.000000,
write,8,62995.000000,13789.000000,60005.000000,2781.000000,
write,8,51585.000000,14539.000000,60705.000000,2761.000000,
write,8,51762.000000,14607.000000,60913.000000,2932.000000,
write,8,52990.000000,13804.000000,60352.000000,3663.000000,
write,8,54638.000000,14222.000000,61324.000000,3101.000000,
write,8,52350.000000,14855.000000,61052.000000,3296.000000,
write,8,52014.000000,13730.000000,60007.000000,2875.000000,
write,8,52419.000000,14683.000000,60915.000000,2845.000000,
write,8,51838.000000,13717.000000,60936.000000,2722.000000,
write,8,52319.000000,13889.000000,59133.000000,2757.000000,
write,8,51139.000000,14138.000000,61758.000000,2859.000000,
write,8,54350.000000,14345.000000,60574.000000,2743.000000,
write,8,73517.000000,14682.000000,60121.000000,3294.000000,
write,8,72435.000000,14526.000000,60549.000000,2910.000000,
write,8,56621.000000,14362.000000,60100.000000,2759.000000,
write,8,51970.000000,13550.000000,60546.000000,2780.000000,
write,8,51997.000000,13961.000000,60117.000000,2739.000000,
write,8,51936.000000,13750.000000,60960.000000,2988.000000,
write,8,52617.000000,14169.000000,61003.000000,2904.000000,
write,8,52249.000000,14345.000000,61405.000000,4364.000000,
write,8,53274.000000,14412.000000,60928.000000,2769.000000,
write,8,53757.000000,14235.000000,60720.000000,2729.000000,
write,8,53114.000000,14681.000000,61595.000000,3065.000000,
write,8,52326.000000,14437.000000,60636.000000,2727.000000,
write,8,51617.000000,13850.000000,61387.000000,2908.000000,
write,8,52514.000000,14651.000000,61815.000000,2876.000000,
write,8,52484.000000,15305.000000,61186.000000,3398.000000,
write,8,53045.000000,13728.000000,77421.000000,3182.000000,
write,8,62747.000000,14293.000000,60706.000000,2816.000000,
write,8,52064.000000,14916.000000,61589.000000,2810.000000,
write,8,52401.000000,27410.000000,59953.000000,2770.000000,
write,8,52018.000000,31340.000000,60698.000000,2744.000000,
write,8,52434.000000,14933.000000,60452.000000,2957.000000,
write,8,52713.000000,15628.000000,62655.000000,3518.000000,
write,8,52023.000000,13758.000000,60055.000000,4073.000000,
write,8,54278.000000,14248.000000,60496.000000,2773.000000,
write,8,52309.000000,14124.000000,60936.000000,2976.000000,
write,8,52453.000000,14444.000000,60712.000000,2903.000000,
write,8,52879.000000,14971.000000,59622.000000,2873.000000,
write,8,88999.000000,14086.000000,60862.000000,2963.000000,
write,8,52931.000000,14332.000000,61295.000000,3316.000000,
write,8,52804.000000,13682.000000,60842.000000,2759.000000,
write,8,53648.000000,13792.000000,61185.000000,2812.000000,
write,8,52881.000000,14022.000000,62115.000000,2736.000000,
write,8,61948.000000,13809.000000,60006.000000,2783.000000,
write,8,52305.000000,14216.000000,59820.000000,3068.000000,
write,8,53032.000000,13757.000000,60498.000000,3006.000000,
write,8,52093.000000,15217.000000,61005.000000,3593.000000,
write,8,51872.000000,13780.000000,60074.000000,2941.000000,
write,8,52785.000000,14647.000000,61182.000000,3137.000000,
write,8,52827.000000,14087.000000,62189.000000,3855.000000,
write,8,53232.000000,14040.000000,61259.000000,2945.000000,
write,8,52696.000000,13836.000000,60902.000000,2814.000000,
write,8,53730.000000,13911.000000,62316.000000,2749.000000,
write,8,52217.000000,15135.000000,97388.000000,3680.000000,
write,8,51688.000000,13874.000000,61205.000000,2721.000000,
write,8,52744.000000,14121.000000,61185.000000,2824.000000,
write,8,52713.000000,13803.000000,61500.000000,2728.000000,
write,8,52168.000000,13710.000000,78640.000000,2817.000000,
write,8,63765.000000,13797.000000,60862.000000,2975.000000,
write,8,52596.000000,14085.000000,60317.000000,3369.000000,
write,8,52025.000000,14639.000000,61095.000000,2743.000000,
write,8,52477.000000,14208.000000,61090.000000,2814.000000,
write,8,52919.000000,14908.000000,59426.000000,3184.000000,
write,8,61928.000000,14071.000000,61941.000000,3655.000000,
write,8,52288.000000,13813.000000,60584.000000,2881.000000,
write,8,52632.000000,14101.000000,60049.000000,3053.000000,
write,8,53119.000000,14081.000000,60717.000000,3319.000000,
write,8,51747.000000,15180.000000,61392.000000,2730.000000,
write,8,52763.000000,14684.000000,60413.000000,2773.000000,
write,8,52549.000000,14763.000000,59663.000000,2747.000000,
write,8,52370.000000,13714.000000,61379.000000,3187.000000,
write,8,52441.000000,14056.000000,60923.000000,3282.000000,
write,8,51882.000000,14269.000000,60646.000000,2798.000000,
write,8,52717.000000,13736.000000,60531.000000,3330.000000,
write,8,52825.000000,14358.000000,60517.000000,2830.000000,
write,8,52615.000000,13872.000000,60290.000000,2854.000000,
write,8,52672.000000,13747.000000,61203.000000,3074.000000,
write,8,52117.000000,14013.000000,61577.000000,2757.000000,
write,8,52352.000000,13703.000000,60412.000000,2762.000000,
write,8,51813.000000,14093.000000,61277.000000,3398.000000,
write,8,53438.000000,14064.000000,59236.000000,3538.000000,
write,8,52421.000000,14396.000000,62241.000000,2837.000000,
write,8,52336.000000,14367.000000,59823.000000,3221.000000,
write,8,52612.000000,14226.000000,59023.000000,2748.000000,
write,8,52147.000000,14630.000000,62165.000000,2835.000000,
write,8,52277.000000,14074.000000,59171.000000,2757.000000,
write,8,53185.000000,14065.000000,61001.000000,2836.000000,
write,8,53343.000000,13821.000000,60032.000000,3324.000000,
write,8,52270.000000,14967.000000,61653.000000,3273.000000,
write,8,53121.000000,14589.000000,60220.000000,2828.000000,
write,8,54207.000000,13864.000000,78844.000000,2903.000000,
write,8,63133.000000,14280.000000,61055.000000,3061.000000,
write,8,52980.000000,14193.000000,60278.000000,2821.000000,
write,8,52846.000000,13930.000000,60279.000000,2814.000000,
write,8,53027.000000,14046.000000,61584.000000,4311.000000,
write,8,52253.000000,14969.000000,61457.000000,2733.000000,
write,8,53216.000000,13988.000000,60288.000000,3006.000000,
write,8,52863.000000,13957.000000,60025.000000,2756.000000,
write,8,52510.000000,14255.000000,61663.000000,2874.000000,
write,8,52407.000000,14637.000000,59525.000000,3132.000000,
write,8,52409.000000,14112.000000,59998.000000,2923.000000,
write,8,53524.000000,13762.000000,60723.000000,3442.000000,
write,8,52988.000000,14776.000000,61983.000000,2777.000000,
write,8,53138.000000,14010.000000,59930.000000,2830.000000,
write,8,53603.000000,13745.000000,60921.000000,2934.000000,
write,8,52695.000000,14139.000000,62103.000000,2926.000000,
write,8,52993.000000,13740.000000,60249.000000,3138.000000,
write,8,63198.000000,14044.000000,60199.000000,2773.000000,
write,8,53686.000000,13696.000000,61236.000000,3354.000000,
write,8,52582.000000,14788.000000,61150.000000,2803.000000,
write,8,51974.000000,14333.000000,61301.000000,3589.000000,
write,8,52813.000000,14657.000000,55814.000000,3240.000000,
write,8,83018.000000,14203.000000,56807.000000,2819.000000,
write,8,54510.000000,14256.000000,55215.000000,3276.000000,
write,8,52788.000000,14803.000000,57021.000000,3144.000000,
write,8,53509.000000,14719.000000,57325.000000,3316.000000,
write,8,53116.000000,14335.000000,56903.000000,2802.000000,
write,8,52038.000000,13774.000000,57038.000000,2712.000000,
write,8,53673.000000,13483.000000,58009.000000,2753.000000,
write,8,53081.000000,14433.000000,62155.000000,2870.000000,
write,8,53108.000000,14048.000000,60635.000000,3024.000000,
write,8,53156.000000,14501.000000,78325.000000,2834.000000,
write,8,62884.000000,14244.000000,59885.000000,3381.000000,
write,8,52277.000000,14408.000000,60728.000000,2729.000000,
write,8,52138.000000,14104.000000,61034.000000,2779.000000,
write,8,52447.000000,14055.000000,60828.000000,3464.000000,
write,8,52710.000000,14889.000000,60592.000000,2719.000000,
write,8,63953.000000,14148.000000,59731.000000,2707.000000,
write,8,51564.000000,13927.000000,60100.000000,2751.000000,
write,8,52581.000000,13935.000000,61126.000000,3301.000000,
write,8,52103.000000,15087.000000,61325.000000,2827.000000,
write,8,52522.000000,14213.000000,61171.000000,2810.000000,
write,8,52610.000000,13843.000000,60768.000000,2782.000000,
write,8,52221.000000,14422.000000,61542.000000,2804.000000,
write,8,52105.000000,14146.000000,60138.000000,2848.000000,
write,8,52247.000000,14121.000000,59137.000000,2963.000000,
write,8,52892.000000,14047.000000,60525.000000,3386.000000,
write,8,52060.000000,15057.000000,61145.000000,2943.000000,
write,8,52506.000000,14214.000000,61083.000000,3057.000000,
write,8,52971.000000,13968.000000,59291.000000,2927.000000,
write,8,52212.000000,14050.000000,61667.000000,2726.000000,
write,8,52333.000000,13684.000000,61407.000000,3621.000000,
write,8,52093.000000,14006.000000,60047.000000,2854.000000,
write,8,54003.000000,14174.000000,59687.000000,3378.000000,
write,8,52068.000000,14401.000000,61924.000000,2744.000000,
write,8,52167.000000,14363.000000,60528.000000,2793.000000,
write,8,52757.000000,14494.000000,59651.000000,2941.000000,
write,8,52603.000000,14016.000000,60804.000000,2732.000000,
write,8,52300.000000,14664.000000,60754.000000,3032.000000,
write,8,53131.000000,14493.000000,61023.000000,2780.000000,
write,8,53745.000000,14595.000000,60628.000000,3511.000000,
write,8,53113.000000,14971.000000,61901.000000,3034.000000,
write,8,52153.000000,14489.000000,60319.000000,2824.000000,
write,8,52335.000000,14300.000000,60762.000000,3036.000000,
write,8,52274.000000,14378.000000,78732.000000,2834.000000,
write,8,60657.000000,13880.000000,60810.000000,3543.000000,
write,8,61976.000000,13844.000000,60911.000000,3266.000000,
write,8,52151.000000,13742.000000,59469.000000,2785.000000,
write,8,53530.000000,15011.000000,60840.000000,2756.000000,
write,8,51834.000000,13803.000000,60399.000000,2877.000000,
write,8,53355.000000,14236.000000,59901.000000,2985.000000,
write,8,51928.000000,14742.000000,61881.000000,3038.000000,
write,8,53248.000000,15098.000000,59995.000000,2739.000000,
write,8,54671.000000,13807.000000,60590.000000,3431.000000,
write,8,53039.000000,13739.000000,60949.000000,2946.000000,
write,8,52464.000000,14403.000000,61553.000000,2947.000000,
write,8,52387.000000,13733.000000,60696.000000,3091.000000,
write,8,52848.000000,14055.000000,60951.000000,2897.000000,
write,8,52356.000000,13694.000000,61242.000000,2734.000000,
write,8,52101.000000,13828.000000,60411.000000,2798.000000,
write,8,52420.000000,13944.000000,60878.000000,3324.000000,
write,8,53212.000000,14850.000000,60650.000000,4029.000000,
write,8,51931.000000,15264.000000,61683.000000,2878.000000,
write,8,52175.000000,14489.000000,60733.000000,3186.000000,
write,8,53192.000000,15299.000000,59752.000000,3253.000000,
write,8,51906.000000,13835.000000,61616.000000,2985.000000,
write,8,53273.000000,14514.000000,60043.000000,3068.000000,
write,8,52487.000000,14755.000000,59936.000000,3355.000000,
write,8,53369.000000,14102.000000,60694.000000,2871.000000,
write,8,52086.000000,14314.000000,61317.000000,2886.000000,
write,8,52147.000000,14077.000000,59891.000000,2743.000000,
write,8,52854.000000,13982.000000,60291.000000,3047.000000,
write,8,53034.000000,14099.000000,63461.000000,2745.000000,
write,8,52449.000000,14212.000000,96161.000000,2964.000000,
write,8,52297.000000,14357.000000,60368.000000,3352.000000,
write,8,53097.000000,14305.000000,79704.000000,3093.000000,
write,8,98726.000000,15184.000000,61451.000000,3436.000000,
write,8,59250.000000,14494.000000,60368.000000,2794.000000,
write,8,52856.000000,14534.000000,60774.000000,2736.000000,
write,8,53500.000000,13846.000000,62341.000000,2871.000000,
write,8,52153.000000,13872.000000,59908.000000,2897.000000,
write,8,52133.000000,14170.000000,61193.000000,3462.000000,
write,8,52507.000000,14610.000000,61086.000000,2730.000000,
write,8,52106.000000,14738.000000,61695.000000,2898.000000,
write,8,53458.000000,14101.000000,60323.000000,2864.000000,
write,8,52633.000000,13756.000000,60671.000000,3028.000000,
write,8,52110.000000,13914.000000,61617.000000,2764.000000,
write,8,52428.000000,14813.000000,59839.000000,2872.000000,
write,8,52204.000000,14203.000000,61077.000000,3638.000000,
write,8,52421.000000,14859.000000,59885.000000,2702.000000,
write,8,52945.000000,15090.000000,61595.000000,2730.000000,
write,8,52204.000000,13955.000000,60906.000000,2914.000000,
write,8,53211.000000,13950.000000,59991.000000,3424.000000,
write,8,51783.000000,13841.000000,62373.000000,2892.000000,
write,8,52152.000000,14313.000000,60343.000000,2831.000000,
write,8,53012.000000,13810.000000,59960.000000,3349.000000,
write,8,52800.000000,13504.000000,60903.000000,2732.000000,
write,8,52140.000000,14878.000000,61040.000000,2753.000000,
write,8,51703.000000,14353.000000,60245.000000,2757.000000,
write,8,53517.000000,14080.000000,60396.000000,2887.000000,
write,8,51904.000000,13767.000000,62087.000000,3217.000000,
write,8,51981.000000,14074.000000,60454.000000,2920.000000,
write,8,52339.000000,14007.000000,60690.000000,3573.000000,
write,8,53293.000000,14206.000000,59951.000000,2828.000000,
write,8,52434.000000,15092.000000,61502.000000,2747.000000,
write,8,52253.000000,13717.000000,60417.000000,2957.000000,
write,8,52524.000000,14015.000000,60791.000000,3183.000000,
write,8,51901.000000,13977.000000,61697.000000,3857.000000,
write,8,53314.000000,13794.000000,78666.000000,2784.000000,
write,8,68191.000000,14217.000000,60932.000000,3398.000000,
write,8,53812.000000,14190.000000,60885.000000,2778.000000,
write,8,51857.000000,14652.000000,61645.000000,3020.000000,
write,8,53027.000000,14228.000000,61103.000000,2742.000000,
write,8,53567.000000,14662.000000,60337.000000,2834.000000,
write,8,52341.000000,13842.000000,62163.000000,2754.000000,
write,8,52398.000000,13858.000000,59520.000000,2788.000000,
write,8,52744.000000,13984.000000,62335.000000,3509.000000,
write,8,52562.000000,13971.000000,60456.000000,2906.000000,
write,8,52579.000000,14423.000000,62618.000000,2730.000000,
write,8,52105.000000,14389.000000,60328.000000,2847.000000,
write,8,52928.000000,13496.000000,59864.000000,2963.000000,
write,8,52138.000000,14077.000000,61644.000000,3085.000000,
write,8,52391.000000,14094.000000,60517.000000,2762.000000,
write,8,52380.000000,14530.000000,60889.000000,4556.000000,
write,8,52685.000000,13777.000000,61275.000000,2814.000000,
write,8,52134.000000,15074.000000,61740.000000,2844.000000,
write,8,53336.000000,14330.000000,60391.000000,2747.000000,
write,8,52891.000000,14495.000000,60227.000000,2836.000000,
write,8,52916.000000,14042.000000,61279.000000,2750.000000,
write,8,52010.000000,14156.000000,61055.000000,2782.000000,
write,8,52897.000000,14553.000000,60096.000000,3323.000000,
write,8,53449.000000,14356.000000,61726.000000,3138.000000,
write,8,53131.000000,15278.000000,61847.000000,3166.000000,
write,8,52705.000000,14056.000000,59729.000000,2815.000000,
write,8,53367.000000,14677.000000,60155.000000,2749.000000,
write,8,52092.000000,14192.000000,60732.000000,2798.000000,
write,8,65438.000000,13959.000000,56161.000000,3125.000000,
write,8,53104.000000,14434.000000,71795.000000,3318.000000,
write,8,113094.000000,14350.000000,79529.000000,3742.000000,
write,8,113966.000000,14668.000000,79184.000000,2781.000000,
write,8,151228.000000,14285.000000,60533.000000,2895.000000,
write,8,53330.000000,13970.000000,59557.000000,2888.000000,
write,8,52065.000000,13744.000000,61373.000000,2734.000000,
write,8,52223.000000,13876.000000,59944.000000,2806.000000,
write,8,51776.000000,14460.000000,60159.000000,3291.000000,
write,8,53864.000000,13714.000000,59660.000000,2807.000000,
write,8,66548.000000,15122.000000,60135.000000,2968.000000,
write,8,78638.000000,13813.000000,61922.000000,2967.000000,
write,8,52776.000000,13747.000000,60072.000000,2793.000000,
